scope,comparison,metric,point_estimate,ci95_low,ci95_high,replicates,seed
attack_flow,B0-K,recall5,0.07730642373499516,0.03047608740465884,0.13438065175565175,2000,20260807
attack_flow,B0-LSTM,ndcg5,0.11459180722389838,0.06364718954489637,0.16906400199042032,2000,20260807
attack_flow,B0-LSTM,hit5,0.1982681128395414,0.11126526291169148,0.2861895291216719,2000,20260807
attack_flow,B0-LSTM,precision5,0.06309163376306234,0.04142131150595437,0.08538199990485706,2000,20260807
attack_flow,B0-LSTM,recall5,0.12176655883798741,0.06911927090766376,0.18048641100962523,2000,20260807
attack_flow,B0-MB,ndcg5,0.12095820021908446,0.07450259077241562,0.1723123046415506,2000,20260807
attack_flow,B0-MB,hit5,0.1745477934763649,0.07923681972789116,0.27163417931275063,2000,20260807
attack_flow,B0-MB,precision5,0.06124508031650889,0.03639111523397238,0.08649372294372293,2000,20260807
attack_flow,B0-MB,recall5,0.12607413750270893,0.0702051136693994,0.18432059739202591,2000,20260807
stockpile,HM+B0-B0,ndcg5,-0.018333051299618423,-0.062263195398104904,0.017963826981043804,2000,20260807
stockpile,HM+B0-B0,hit5,0.006552860719527392,-0.055788991101491096,0.0881411335578002,2000,20260807
stockpile,HM+B0-B0,precision5,-0.003966095632762303,-0.019776421109754447,0.013726184309517631,2000,20260807
stockpile,HM+B0-B0,recall5,0.00038449205115872375,-0.038209257306479526,0.049438699160921376,2000,20260807
stockpile,HM+B0-HM,ndcg5,0.04948653735495476,-0.013522051551148816,0.12167524165137561,2000,20260807
stockpile,HM+B0-HM,hit5,-0.00788979538979539,-0.13355008417508418,0.12081096758180074,2000,20260807
stockpile,HM+B0-HM,precision5,0.010046188379521707,-0.020423120089786764,0.04326784943451609,2000,20260807
stockpile,HM+B0-HM,recall5,0.04226884226884228,-0.05182870370370368,0.14894705603038935,2000,20260807
stockpile,B0-A0,ndcg5,0.10968100642084339,0.014193785590449393,0.2177288370079939,2000,20260807
stockpile,B0-A0,hit5,0.07861505778172445,-0.10290353936187269,0.2511990709907376,2000,20260807
stockpile,B0-A0,precision5,0.033117653950987286,-0.011650082170915508,0.08141994194077523,2000,20260807
stockpile,B0-A0,recall5,0.08583147819258931,-0.036693363863502734,0.2165801019967686,2000,20260807
stockpile,B0-A,ndcg5,0.04996628317985009,-0.04189455008710844,0.15078822656294322,2000,20260807
stockpile,B0-A,hit5,-0.029886779886779884,-0.17804194262527595,0.11077040243706907,2000,20260807
stockpile,B0-A,precision5,0.009685684685684688,-0.024755190796857462,0.045454460662793995,2000,20260807
stockpile,B0-A,recall5,0.01745271189715634,-0.07903356931134707,0.12465685035129478,2000,20260807
stockpile,B0-K,ndcg5,-0.05031553060871122,-0.16273549691045813,0.07786606282402588,2000,20260807
stockpile,B0-K,hit5,-0.19511044511044512,-0.3743612868612869,-0.012177560094227076,2000,20260807
stockpile,B0-K,precision5,-0.026565718232384898,-0.06844276094276094,0.01979959854959853,2000,20260807
stockpile,B0-K,recall5,-0.11813392368947924,-0.2623109400887178,0.04048583874972761,2000,20260807
stockpile,B0-LSTM,ndcg5,0.11113701558093654,0.016049963462872744,0.21972964588154784,2000,20260807
stockpile,B0-LSTM,hit5,0.08907882241215576,-0.08547979797979796,0.2599070836570836,2000,20260807
stockpile,B0-LSTM,precision5,0.03385238218571552,-0.01113368884202218,0.08237058003724669,2000,20260807
stockpile,B0-LSTM,recall5,0.0872033316477761,-0.035735396290951835,0.21835325682547904,2000,20260807
stockpile,B0-MB,ndcg5,-0.019792868186232264,-0.16052332983216422,0.135425388470878,2000,20260807
stockpile,B0-MB,hit5,-0.13207317373984043,-0.3420614878948212,0.08600504433837755,2000,20260807
stockpile,B0-MB,precision5,-0.020131103464436802,-0.07533950617283951,0.041189813273146615,2000,20260807
stockpile,B0-MB,recall5,-0.08510984899873789,-0.26324955908289244,0.10337403080458604,2000,20260807
source_equal_overall,HM+B0-B0,ndcg5,-0.006365394181183999,-0.021589173263221358,0.006598399160710752,2000,20260807
source_equal_overall,HM+B0-B0,hit5,0.0037942642307721686,-0.019292244021410686,0.033614140746085194,2000,20260807
source_equal_overall,HM+B0-B0,precision5,-0.0013639471052169473,-0.00719021975232293,0.0052250826671858385,2000,20260807
source_equal_overall,HM+B0-B0,recall5,-0.0010017853986107911,-0.016248238974429445,0.017252281054728143,2000,20260807
source_equal_overall,HM+B0-HM,ndcg5,0.07197084474905487,0.045463695708604354,0.10250589470896163,2000,20260807
source_equal_overall,HM+B0-HM,hit5,0.06652287334863911,0.012379548383017068,0.12223680164541272,2000,20260807
source_equal_overall,HM+B0-HM,precision5,0.03370023554676805,0.019344266616025983,0.049080463935667756,2000,20260807
source_equal_overall,HM+B0-HM,recall5,0.06903047338518468,0.0323500896702293,0.11005699983921753,2000,20260807
source_equal_overall,B0-A0,ndcg5,0.05962279446550098,0.01570712277351493,0.1077438277411477,2000,20260807
source_equal_overall,B0-A0,hit5,0.0439811028056478,-0.03847608298057067,0.12731495744425783,2000,20260807
