campaign_macro_ndcg5,config,held_out_source,l2,mechanism,selected,source_equal_mean,validation_source,variant
0.2075982990788077,,ctid,0.1,F3,1,0.18997995956095098,attack_flow,main
0.19513962166630383,,ctid,1.0,F3,0,0.1846240499042225,attack_flow,main
0.17467997584982545,,ctid,0.001,F3,0,0.18537031253860586,stockpile,main
0.17102464361567898,,ctid,0.01,F3,0,0.18624439499451673,stockpile,main
0.17236162004309424,,ctid,0.1,F3,1,0.18997995956095098,stockpile,main
0.17410847814214114,,ctid,1.0,F3,0,0.1846240499042225,stockpile,main
0.23923049294670037,1.64,ctid,,F4,1,0.20666948554442077,attack_flow,main
0.23923049294670037,1.0,ctid,,F4,0,0.20666948554442077,attack_flow,main
0.22759294806965177,0.5,ctid,,F4,0,0.20284392999545403,attack_flow,main
0.22734952512276657,0.0,ctid,,F4,0,0.20272221852201144,attack_flow,main
0.17410847814214114,1.64,ctid,,F4,1,0.20666948554442077,stockpile,main
0.17410847814214114,1.0,ctid,,F4,0,0.20666948554442077,stockpile,main
0.1780949119212563,0.5,ctid,,F4,0,0.20284392999545403,stockpile,main
0.1780949119212563,0.0,ctid,,F4,0,0.20272221852201144,stockpile,main
0.20117564721851758,,ctid,0.001,F1,0,0.18673290560891068,attack_flow,permuted
0.2012549171778289,,ctid,0.01,F1,0,0.18677254058856635,attack_flow,permuted
0.2017865111893882,,ctid,0.1,F1,0,0.18812655023738922,attack_flow,permuted
0.2307911768318406,,ctid,1.0,F1,1,0.2034522668208386,attack_flow,permuted
0.17229016399930377,,ctid,0.001,F1,0,0.18673290560891068,stockpile,permuted
0.17229016399930377,,ctid,0.01,F1,0,0.18677254058856635,stockpile,permuted
0.17446658928539024,,ctid,0.1,F1,0,0.18812655023738922,stockpile,permuted
0.17611335680983659,,ctid,1.0,F1,1,0.2034522668208386,stockpile,permuted
0.24010145250687326,"[3,2,1.0,0.0]",ctid,,F2,1,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,1.0,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,1.0,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.5,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.5,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.5,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.25,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.25,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.25,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.0,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.0,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[3,2,0.0,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.23352270612338663,"[3,1,1.0,0.0]",ctid,,F2,0,0.20320615156855726,attack_flow,permuted
0.23352270612338663,"[3,1,1.0,0.5]",ctid,,F2,0,0.20320615156855726,attack_flow,permuted
0.23352270612338663,"[3,1,1.0,1.0]",ctid,,F2,0,0.20320615156855726,attack_flow,permuted
0.23400678308822193,"[3,1,0.5,0.0]",ctid,,F2,0,0.20344819005097492,attack_flow,permuted
0.23400678308822193,"[3,1,0.5,0.5]",ctid,,F2,0,0.20344819005097492,attack_flow,permuted
0.23400678308822193,"[3,1,0.5,1.0]",ctid,,F2,0,0.20344819005097492,attack_flow,permuted
0.23400678308822193,"[3,1,0.25,0.0]",ctid,,F2,0,0.20344819005097492,attack_flow,permuted
0.23400678308822193,"[3,1,0.25,0.5]",ctid,,F2,0,0.20344819005097492,attack_flow,permuted
0.23400678308822193,"[3,1,0.25,1.0]",ctid,,F2,0,0.20344819005097492,attack_flow,permuted
0.23400678308822193,"[3,1,0.0,0.0]",ctid,,F2,0,0.20304886730220506,attack_flow,permuted
0.23400678308822193,"[3,1,0.0,0.5]",ctid,,F2,0,0.20304886730220506,attack_flow,permuted
0.23400678308822193,"[3,1,0.0,1.0]",ctid,,F2,0,0.20304886730220506,attack_flow,permuted
0.2255782017335626,"[3,0,1.0,0.0]",ctid,,F2,0,0.19923389937364527,attack_flow,permuted
0.2255782017335626,"[3,0,1.0,0.5]",ctid,,F2,0,0.19923389937364527,attack_flow,permuted
0.2255782017335626,"[3,0,1.0,1.0]",ctid,,F2,0,0.19923389937364527,attack_flow,permuted
0.22619178736827564,"[3,0,0.5,0.0]",ctid,,F2,0,0.1995406921910018,attack_flow,permuted
0.22619178736827564,"[3,0,0.5,0.5]",ctid,,F2,0,0.1995406921910018,attack_flow,permuted
0.22619178736827564,"[3,0,0.5,1.0]",ctid,,F2,0,0.1995406921910018,attack_flow,permuted
0.22619178736827564,"[3,0,0.25,0.0]",ctid,,F2,0,0.1989896198160238,attack_flow,permuted
0.22619178736827564,"[3,0,0.25,0.5]",ctid,,F2,0,0.1989896198160238,attack_flow,permuted
0.22619178736827564,"[3,0,0.25,1.0]",ctid,,F2,0,0.1989896198160238,attack_flow,permuted
0.22619178736827564,"[3,0,0.0,0.0]",ctid,,F2,0,0.19859029706725395,attack_flow,permuted
0.22619178736827564,"[3,0,0.0,0.5]",ctid,,F2,0,0.19859029706725395,attack_flow,permuted
0.22619178736827564,"[3,0,0.0,1.0]",ctid,,F2,0,0.19859029706725395,attack_flow,permuted
0.24010145250687326,"[2,2,1.0,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,1.0,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,1.0,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.5,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.5,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.5,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.25,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.25,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.25,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.0,0.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.0,0.5]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.24010145250687326,"[2,2,0.0,1.0]",ctid,,F2,0,0.2071049653245072,attack_flow,permuted
0.23352270612338663,"[2,1,1.0,0.0]",ctid,,F2,0,0.20333085615303598,attack_flow,permuted
0.23352270612338663,"[2,1,1.0,0.5]",ctid,,F2,0,0.20333085615303598,attack_flow,permuted
0.23352270612338663,"[2,1,1.0,1.0]",ctid,,F2,0,0.20333085615303598,attack_flow,permuted
0.23400678308822193,"[2,1,0.5,0.0]",ctid,,F2,0,0.20357289463545364,attack_flow,permuted
0.23400678308822193,"[2,1,0.5,0.5]",ctid,,F2,0,0.20357289463545364,attack_flow,permuted
0.23400678308822193,"[2,1,0.5,1.0]",ctid,,F2,0,0.20357289463545364,attack_flow,permuted
0.23400678308822193,"[2,1,0.25,0.0]",ctid,,F2,0,0.20357289463545364,attack_flow,permuted
0.23400678308822193,"[2,1,0.25,0.5]",ctid,,F2,0,0.20357289463545364,attack_flow,permuted
0.23400678308822193,"[2,1,0.25,1.0]",ctid,,F2,0,0.20357289463545364,attack_flow,permuted
0.23400678308822193,"[2,1,0.0,0.0]",ctid,,F2,0,0.20317357188668378,attack_flow,permuted
0.23400678308822193,"[2,1,0.0,0.5]",ctid,,F2,0,0.20317357188668378,attack_flow,permuted
0.23400678308822193,"[2,1,0.0,1.0]",ctid,,F2,0,0.20317357188668378,attack_flow,permuted
0.22447804787271805,"[2,0,1.0,0.0]",ctid,,F2,0,0.1988085270277017,attack_flow,permuted
0.22447804787271805,"[2,0,1.0,0.5]",ctid,,F2,0,0.1988085270277017,attack_flow,permuted
0.22447804787271805,"[2,0,1.0,1.0]",ctid,,F2,0,0.1988085270277017,attack_flow,permuted
0.22471512920144812,"[2,0,0.5,0.0]",ctid,,F2,0,0.19892706769206675,attack_flow,permuted
0.22471512920144812,"[2,0,0.5,0.5]",ctid,,F2,0,0.19892706769206675,attack_flow,permuted
0.22471512920144812,"[2,0,0.5,1.0]",ctid,,F2,0,0.19892706769206675,attack_flow,permuted
0.22471512920144812,"[2,0,0.25,0.0]",ctid,,F2,0,0.19892706769206675,attack_flow,permuted
0.22471512920144812,"[2,0,0.25,0.5]",ctid,,F2,0,0.19892706769206675,attack_flow,permuted
0.22471512920144812,"[2,0,0.25,1.0]",ctid,,F2,0,0.19892706769206675,attack_flow,permuted
0.22471512920144812,"[2,0,0.0,0.0]",ctid,,F2,0,0.19852774494329686,attack_flow,permuted
0.22471512920144812,"[2,0,0.0,0.5]",ctid,,F2,0,0.19852774494329686,attack_flow,permuted
0.22471512920144812,"[2,0,0.0,1.0]",ctid,,F2,0,0.19852774494329686,attack_flow,permuted
0.17410847814214114,"[3,2,1.0,0.0]",ctid,,F2,1,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,1.0,0.5]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,1.0,1.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.5,0.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.5,0.5]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.5,1.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.25,0.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.25,0.5]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.25,1.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.0,0.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.0,0.5]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.17410847814214114,"[3,2,0.0,1.0]",ctid,,F2,0,0.2071049653245072,stockpile,permuted
0.1728895970137279,"[3,1,1.0,0.0]",ctid,,F2,0,0.20320615156855726,stockpile,permuted
0.1728895970137279,"[3,1,1.0,0.5]",ctid,,F2,0,0.20320615156855726,stockpile,permuted
0.1728895970137279,"[3,1,1.0,1.0]",ctid,,F2,0,0.20320615156855726,stockpile,permuted
0.1728895970137279,"[3,1,0.5,0.0]",ctid,,F2,0,0.20344819005097492,stockpile,permuted
0.1728895970137279,"[3,1,0.5,0.5]",ctid,,F2,0,0.20344819005097492,stockpile,permuted
0.1728895970137279,"[3,1,0.5,1.0]",ctid,,F2,0,0.20344819005097492,stockpile,permuted
0.1728895970137279,"[3,1,0.25,0.0]",ctid,,F2,0,0.20344819005097492,stockpile,permuted
0.1728895970137279,"[3,1,0.25,0.5]",ctid,,F2,0,0.20344819005097492,stockpile,permuted
0.1728895970137279,"[3,1,0.25,1.0]",ctid,,F2,0,0.20344819005097492,stockpile,permuted
0.1720909515161882,"[3,1,0.0,0.0]",ctid,,F2,0,0.20304886730220506,stockpile,permuted
0.1720909515161882,"[3,1,0.0,0.5]",ctid,,F2,0,0.20304886730220506,stockpile,permuted
0.1720909515161882,"[3,1,0.0,1.0]",ctid,,F2,0,0.20304886730220506,stockpile,permuted
0.1728895970137279,"[3,0,1.0,0.0]",ctid,,F2,0,0.19923389937364527,stockpile,permuted
0.1728895970137279,"[3,0,1.0,0.5]",ctid,,F2,0,0.19923389937364527,stockpile,permuted
0.1728895970137279,"[3,0,1.0,1.0]",ctid,,F2,0,0.19923389937364527,stockpile,permuted
0.1728895970137279,"[3,0,0.5,0.0]",ctid,,F2,0,0.1995406921910018,stockpile,permuted
0.1728895970137279,"[3,0,0.5,0.5]",ctid,,F2,0,0.1995406921910018,stockpile,permuted
