held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,F3-NoPrior,Gootloader,28,0.23577137668172696,0.42857142857142855,0.09285714285714286,0.21428571428571427
attack_flow,F3-NoPrior,Hancitor DLL,18,0.3752356704362223,0.8333333333333334,0.24444444444444446,0.4259259259259259
attack_flow,F3-NoPrior,Ivanti Vulnerabilities,5,0.3177920307470178,0.8,0.24000000000000005,0.4333333333333333
attack_flow,F3-NoPrior,JP Morgan Breach,8,0.0,0.0,0.0,0.0
attack_flow,F3-NoPrior,MITRE NERVE,7,0.1935340867991777,0.42857142857142855,0.1142857142857143,0.19047619047619047
attack_flow,F3-NoPrior,Maastricht University Ransomware,10,0.3321152488992087,0.8,0.2,0.41666666666666663
attack_flow,F3-NoPrior,Mac Malware Steals Crypto,3,0.19525216184614927,0.6666666666666666,0.20000000000000004,0.3333333333333333
attack_flow,F3-NoPrior,Marriott Breach,4,0.058659840752844555,0.25,0.05,0.08333333333333333
attack_flow,F3-NoPrior,Muddy Water,8,0.6898420470888301,0.875,0.30000000000000004,0.7291666666666666
attack_flow,F3-NoPrior,NotPetya,13,0.14884122822910298,0.46153846153846156,0.1076923076923077,0.17948717948717946
attack_flow,F3-NoPrior,OceanLotus,20,0.21259370792283824,0.4,0.12000000000000002,0.2333333333333333
attack_flow,F3-NoPrior,REvil,18,0.10428416133839032,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F3-NoPrior,Ragnar Locker,12,0.16644287999340956,0.25,0.08333333333333333,0.16666666666666666
attack_flow,F3-NoPrior,SWIFT Heist,4,0.14943073702152088,0.5,0.15000000000000002,0.25
attack_flow,F3-NoPrior,SearchAwesome Adware,10,0.08612728425411181,0.4,0.08,0.13333333333333333
attack_flow,F3-NoPrior,Shamoon,18,0.06641366089845373,0.2777777777777778,0.05555555555555555,0.09259259259259259
attack_flow,F3-NoPrior,SolarWinds,16,0.03832169954784115,0.0625,0.0125,0.03125
attack_flow,F3-NoPrior,Sony Malware,12,0.13244816421713515,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,F3-NoPrior,Target Breach,8,0.18325938222826438,0.375,0.1,0.1875
attack_flow,F3-NoPrior,Tesla Kubernetes Breach,3,0.3608086395960716,0.6666666666666666,0.13333333333333333,0.27777777777777773
attack_flow,F3-NoPrior,Uber Breach,6,0.33683056180562126,0.6666666666666666,0.13333333333333333,0.25
attack_flow,F3-NoPrior,WhisperGate,16,0.15915865055820327,0.5,0.125,0.23958333333333331
attack_flow,F3-Perm,Black Basta Ransomware,24,0.2808553449799804,0.5833333333333334,0.1416666666666667,0.2916666666666667
attack_flow,F3-Perm,CISA AA22-138B VMWare Workspace (Alt),8,0.1923548437361893,0.625,0.125,0.22916666666666666
attack_flow,F3-Perm,CISA AA22-138B VMWare Workspace (TA1),8,0.3266433990956823,0.625,0.125,0.3125
attack_flow,F3-Perm,CISA AA22-138B VMWare Workspace (TA2),10,0.3095266887113773,0.7,0.22000000000000003,0.4
attack_flow,F3-Perm,CISA Iranian APT,21,0.3310414436926385,0.7619047619047619,0.21904761904761907,0.40476190476190477
attack_flow,F3-Perm,Cobalt Kitty Campaign,11,0.4052481891223321,0.5454545454545454,0.16363636363636364,0.37878787878787884
attack_flow,F3-Perm,Conti CISA Alert,5,0.09385574520455128,0.2,0.04,0.06666666666666667
attack_flow,F3-Perm,Conti PWC,3,0.15642624200758548,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,F3-Perm,Conti Ransomware,14,0.2122479786140691,0.5714285714285714,0.1285714285714286,0.2857142857142857
attack_flow,F3-Perm,DFIR - BumbleBee Round 2,12,0.37696618018987266,0.6666666666666666,0.20000000000000004,0.4166666666666667
attack_flow,F3-Perm,Equifax Breach,8,0.09166835607441842,0.25,0.05,0.10416666666666666
attack_flow,F3-Perm,FIN13 Case 1,28,0.22136929326188928,0.5714285714285714,0.14285714285714285,0.2738095238095238
attack_flow,F3-Perm,FIN13 Case 2,13,0.18388610302981462,0.6153846153846154,0.13846153846153847,0.24358974358974358
attack_flow,F3-Perm,Gootloader,28,0.3109733912819187,0.5,0.12142857142857144,0.27976190476190477
attack_flow,F3-Perm,Hancitor DLL,18,0.3747720605761966,0.8333333333333334,0.23333333333333334,0.4074074074074074
attack_flow,F3-Perm,Ivanti Vulnerabilities,5,0.3177920307470178,0.8,0.24000000000000005,0.4333333333333333
attack_flow,F3-Perm,JP Morgan Breach,8,0.0,0.0,0.0,0.0
attack_flow,F3-Perm,MITRE NERVE,7,0.3104566878652702,0.5714285714285714,0.17142857142857146,0.2857142857142857
attack_flow,F3-Perm,Maastricht University Ransomware,10,0.4240873278140274,1.0,0.24000000000000005,0.5166666666666666
attack_flow,F3-Perm,Mac Malware Steals Crypto,3,0.19525216184614927,0.6666666666666666,0.20000000000000004,0.3333333333333333
attack_flow,F3-Perm,Marriott Breach,4,0.0,0.0,0.0,0.0
attack_flow,F3-Perm,Muddy Water,8,0.7408215693473638,0.875,0.325,0.7708333333333334
attack_flow,F3-Perm,NotPetya,13,0.14884122822910298,0.46153846153846156,0.1076923076923077,0.17948717948717946
attack_flow,F3-Perm,OceanLotus,20,0.23195723912809196,0.4,0.13,0.25
attack_flow,F3-Perm,REvil,18,0.10428416133839032,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F3-Perm,Ragnar Locker,12,0.21066965282484654,0.25,0.08333333333333333,0.2222222222222222
attack_flow,F3-Perm,SWIFT Heist,4,0.14943073702152088,0.5,0.15000000000000002,0.25
attack_flow,F3-Perm,SearchAwesome Adware,10,0.07467327241126057,0.4,0.08,0.13333333333333333
attack_flow,F3-Perm,Shamoon,18,0.04034262056385615,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F3-Perm,SolarWinds,16,0.04966806158142569,0.125,0.025,0.05208333333333333
attack_flow,F3-Perm,Sony Malware,12,0.14757664692858122,0.4166666666666667,0.08333333333333333,0.13888888888888887
attack_flow,F3-Perm,Target Breach,8,0.2599027813239467,0.5,0.125,0.25
attack_flow,F3-Perm,Tesla Kubernetes Breach,3,0.5274753062627383,1.0,0.20000000000000004,0.611111111111111
attack_flow,F3-Perm,Uber Breach,6,0.33683056180562126,0.6666666666666666,0.13333333333333333,0.25
attack_flow,F3-Perm,WhisperGate,16,0.2656535311228367,0.6875,0.17500000000000002,0.32291666666666663
attack_flow,F4,Black Basta Ransomware,24,0.2808553449799804,0.5833333333333334,0.1416666666666667,0.2916666666666667
attack_flow,F4,CISA AA22-138B VMWare Workspace (Alt),8,0.1923548437361893,0.625,0.125,0.22916666666666666
attack_flow,F4,CISA AA22-138B VMWare Workspace (TA1),8,0.3266433990956823,0.625,0.125,0.3125
attack_flow,F4,CISA AA22-138B VMWare Workspace (TA2),10,0.3148364457587799,0.6,0.2,0.36666666666666664
attack_flow,F4,CISA Iranian APT,21,0.355180845694992,0.8095238095238095,0.22857142857142856,0.43650793650793646
attack_flow,F4,Cobalt Kitty Campaign,11,0.4052481891223321,0.5454545454545454,0.16363636363636364,0.37878787878787884
attack_flow,F4,Conti CISA Alert,5,0.09385574520455128,0.2,0.04,0.06666666666666667
attack_flow,F4,Conti PWC,3,0.15642624200758548,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,F4,Conti Ransomware,14,0.2252152495095943,0.6428571428571429,0.14285714285714285,0.3095238095238095
attack_flow,F4,DFIR - BumbleBee Round 2,12,0.38274313368375656,0.6666666666666666,0.20000000000000004,0.4166666666666667
attack_flow,F4,Equifax Breach,8,0.09166835607441842,0.25,0.05,0.10416666666666666
attack_flow,F4,FIN13 Case 1,28,0.20058036635526788,0.5,0.1285714285714286,0.24404761904761904
attack_flow,F4,FIN13 Case 2,13,0.18388610302981462,0.6153846153846154,0.13846153846153847,0.24358974358974358
attack_flow,F4,Gootloader,28,0.31944473816653646,0.5357142857142857,0.1285714285714286,0.2976190476190476
attack_flow,F4,Hancitor DLL,18,0.36468640543523256,0.8333333333333334,0.2222222222222222,0.3888888888888889
attack_flow,F4,Ivanti Vulnerabilities,5,0.3177920307470178,0.8,0.24000000000000005,0.4333333333333333
attack_flow,F4,JP Morgan Breach,8,0.0,0.0,0.0,0.0
attack_flow,F4,MITRE NERVE,7,0.3104566878652702,0.5714285714285714,0.17142857142857146,0.2857142857142857
attack_flow,F4,Maastricht University Ransomware,10,0.40593314856029217,0.9,0.22000000000000003,0.4833333333333333
attack_flow,F4,Mac Malware Steals Crypto,3,0.13473823100036506,0.6666666666666666,0.13333333333333333,0.2222222222222222
attack_flow,F4,Marriott Breach,4,0.0,0.0,0.0,0.0
attack_flow,F4,Muddy Water,8,0.7408215693473638,0.875,0.325,0.7708333333333334
attack_flow,F4,NotPetya,13,0.14884122822910298,0.46153846153846156,0.1076923076923077,0.17948717948717946
attack_flow,F4,OceanLotus,20,0.21196711756997694,0.4,0.12000000000000002,0.2333333333333333
attack_flow,F4,REvil,18,0.10428416133839032,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F4,Ragnar Locker,12,0.22579813553629258,0.4166666666666667,0.10000000000000002,0.25
attack_flow,F4,SWIFT Heist,4,0.058659840752844555,0.25,0.05,0.08333333333333333
attack_flow,F4,SearchAwesome Adware,10,0.08023886443445491,0.4,0.08,0.15
attack_flow,F4,Shamoon,18,0.020171310281928076,0.1111111111111111,0.022222222222222223,0.037037037037037035
attack_flow,F4,SolarWinds,16,0.03832169954784115,0.0625,0.0125,0.03125
attack_flow,F4,Sony Malware,12,0.15712165679762394,0.4166666666666667,0.08333333333333333,0.13888888888888887
attack_flow,F4,Target Breach,8,0.2372100572567776,0.5,0.1,0.20833333333333331
attack_flow,F4,Tesla Kubernetes Breach,3,0.5274753062627383,1.0,0.20000000000000004,0.611111111111111
attack_flow,F4,Uber Breach,6,0.33683056180562126,0.6666666666666666,0.13333333333333333,0.25
attack_flow,F4,WhisperGate,16,0.20196473092592104,0.5,0.1125,0.19791666666666666
attack_flow,F4-Equal,Black Basta Ransomware,24,0.2808553449799804,0.5833333333333334,0.1416666666666667,0.2916666666666667
attack_flow,F4-Equal,CISA AA22-138B VMWare Workspace (Alt),8,0.1923548437361893,0.625,0.125,0.22916666666666666
attack_flow,F4-Equal,CISA AA22-138B VMWare Workspace (TA1),8,0.3266433990956823,0.625,0.125,0.3125
attack_flow,F4-Equal,CISA AA22-138B VMWare Workspace (TA2),10,0.3095266887113773,0.7,0.22000000000000003,0.4
attack_flow,F4-Equal,CISA Iranian APT,21,0.3310414436926385,0.7619047619047619,0.21904761904761907,0.40476190476190477
attack_flow,F4-Equal,Cobalt Kitty Campaign,11,0.4052481891223321,0.5454545454545454,0.16363636363636364,0.37878787878787884
attack_flow,F4-Equal,Conti CISA Alert,5,0.09385574520455128,0.2,0.04,0.06666666666666667
