held_out_source,inner_validation_source,seed,epoch,lambda,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
attack_flow,stockpile,42,100,0.6,0.10199108516792907,0.10569816159901453,0,263,109
attack_flow,stockpile,42,100,0.7,0.0774628298805899,0.09421690931793268,0,263,109
attack_flow,stockpile,42,100,0.8,0.07839327681529722,0.09089976242310094,0,263,109
attack_flow,stockpile,42,100,0.9,0.08207304040915166,0.09249281662897997,0,263,109
attack_flow,stockpile,42,100,1.0,0.08791766391778628,0.09003348191363365,0,263,109
attack_flow,stockpile,43,20,0.0,0.15522652646444274,0.12909526090771803,1,263,109
attack_flow,stockpile,43,20,0.1,0.1366391699674672,0.11532274919935392,0,263,109
attack_flow,stockpile,43,20,0.2,0.13152661374820637,0.11271685316271732,0,263,109
attack_flow,stockpile,43,20,0.3,0.09934794916063455,0.1085544552937601,0,263,109
attack_flow,stockpile,43,20,0.4,0.08683930881928814,0.10074912520507158,0,263,109
attack_flow,stockpile,43,20,0.5,0.06926758668999496,0.08883744558367905,0,263,109
attack_flow,stockpile,43,20,0.6,0.05759805580287316,0.09186195945541707,0,263,109
attack_flow,stockpile,43,20,0.7,0.06362175591594836,0.0952717814484387,0,263,109
attack_flow,stockpile,43,20,0.8,0.04734302154708629,0.09301322828913723,0,263,109
attack_flow,stockpile,43,20,0.9,0.04001563490005786,0.08991180082812036,0,263,109
attack_flow,stockpile,43,20,1.0,0.034569225627619736,0.09150092132437845,0,263,109
attack_flow,stockpile,43,40,0.0,0.15522652646444274,0.12909526090771803,0,263,109
attack_flow,stockpile,43,40,0.1,0.13696058000416025,0.11596853359186499,0,263,109
attack_flow,stockpile,43,40,0.2,0.138021609632212,0.11606652313419925,0,263,109
attack_flow,stockpile,43,40,0.3,0.12238717830518296,0.11420046285446957,0,263,109
attack_flow,stockpile,43,40,0.4,0.10837757252188139,0.10818370723753792,0,263,109
attack_flow,stockpile,43,40,0.5,0.06903097335124556,0.1006381501213182,0,263,109
attack_flow,stockpile,43,40,0.6,0.060456999924873724,0.09190409950648123,0,263,109
attack_flow,stockpile,43,40,0.7,0.05659043950008525,0.09132743582101387,0,263,109
attack_flow,stockpile,43,40,0.8,0.05583408449834847,0.08988374195045862,0,263,109
attack_flow,stockpile,43,40,0.9,0.04552055018347216,0.0885098621343221,0,263,109
attack_flow,stockpile,43,40,1.0,0.03478911029841621,0.09052523341108018,0,263,109
attack_flow,stockpile,43,60,0.0,0.15522652646444274,0.12909526090771803,0,263,109
attack_flow,stockpile,43,60,0.1,0.1429836399609625,0.11624644830238984,0,263,109
attack_flow,stockpile,43,60,0.2,0.1386386721412562,0.11567623990156468,0,263,109
attack_flow,stockpile,43,60,0.3,0.12644451942495913,0.11236070454676439,0,263,109
attack_flow,stockpile,43,60,0.4,0.11774812067750806,0.11052702249779496,0,263,109
attack_flow,stockpile,43,60,0.5,0.10182536779533621,0.10532150521312766,0,263,109
attack_flow,stockpile,43,60,0.6,0.0655966236754574,0.09342171508718454,0,263,109
attack_flow,stockpile,43,60,0.7,0.06559719453966177,0.09124811894391104,0,263,109
attack_flow,stockpile,43,60,0.8,0.06272943542111847,0.08905642747946589,0,263,109
attack_flow,stockpile,43,60,0.9,0.06445013575545175,0.09039287993225141,0,263,109
attack_flow,stockpile,43,60,1.0,0.053277646255698356,0.08838031970629541,0,263,109
attack_flow,stockpile,43,80,0.0,0.15522652646444274,0.12909526090771803,0,263,109
attack_flow,stockpile,43,80,0.1,0.1355079362536633,0.11694680678067075,0,263,109
attack_flow,stockpile,43,80,0.2,0.12979195523761192,0.11533794369456238,0,263,109
attack_flow,stockpile,43,80,0.3,0.12481481378149008,0.11231922360237794,0,263,109
attack_flow,stockpile,43,80,0.4,0.11336582360118706,0.11134956551972638,0,263,109
attack_flow,stockpile,43,80,0.5,0.09816544843541627,0.10833768284902527,0,263,109
attack_flow,stockpile,43,80,0.6,0.09670720388094625,0.103898286465629,0,263,109
attack_flow,stockpile,43,80,0.7,0.08787507640371413,0.09252547997850334,0,263,109
attack_flow,stockpile,43,80,0.8,0.07008260813681749,0.09205211665426269,0,263,109
attack_flow,stockpile,43,80,0.9,0.07853832822271657,0.09433028448486036,0,263,109
attack_flow,stockpile,43,80,1.0,0.07953760713253359,0.0964203780241733,0,263,109
attack_flow,stockpile,43,100,0.0,0.15522652646444274,0.12909526090771803,0,263,109
attack_flow,stockpile,43,100,0.1,0.13585704163976836,0.1177876914302016,0,263,109
attack_flow,stockpile,43,100,0.2,0.1303598290404214,0.11666918744019275,0,263,109
attack_flow,stockpile,43,100,0.3,0.12849445353146993,0.11319113766166163,0,263,109
attack_flow,stockpile,43,100,0.4,0.12987902185290817,0.11264828183041367,0,263,109
attack_flow,stockpile,43,100,0.5,0.10735748396939122,0.10990937375478316,0,263,109
attack_flow,stockpile,43,100,0.6,0.09681756164860021,0.10569816159901453,0,263,109
attack_flow,stockpile,43,100,0.7,0.07456081973746134,0.09421690931793268,0,263,109
attack_flow,stockpile,43,100,0.8,0.08419945013888104,0.09089976242310094,0,263,109
attack_flow,stockpile,43,100,0.9,0.08551032867440558,0.09249281662897997,0,263,109
attack_flow,stockpile,43,100,1.0,0.07958324265118401,0.09003348191363365,0,263,109
attack_flow,stockpile,44,20,0.0,0.15274960061987297,0.12909526090771803,1,263,109
attack_flow,stockpile,44,20,0.1,0.1281589176140847,0.11532274919935392,0,263,109
attack_flow,stockpile,44,20,0.2,0.12663125116547763,0.11271685316271732,0,263,109
attack_flow,stockpile,44,20,0.3,0.12245507070937761,0.1085544552937601,0,263,109
attack_flow,stockpile,44,20,0.4,0.09752416088500811,0.10074912520507158,0,263,109
attack_flow,stockpile,44,20,0.5,0.056934714455708677,0.08883744558367905,0,263,109
attack_flow,stockpile,44,20,0.6,0.06835657716864525,0.09186195945541707,0,263,109
attack_flow,stockpile,44,20,0.7,0.080908287848093,0.0952717814484387,0,263,109
attack_flow,stockpile,44,20,0.8,0.08026042787658,0.09301322828913723,0,263,109
attack_flow,stockpile,44,20,0.9,0.0723271037144343,0.08991180082812036,0,263,109
attack_flow,stockpile,44,20,1.0,0.07605145603426697,0.09150092132437845,0,263,109
attack_flow,stockpile,44,40,0.0,0.15274960061987297,0.12909526090771803,0,263,109
attack_flow,stockpile,44,40,0.1,0.12436438557766281,0.11596853359186499,0,263,109
attack_flow,stockpile,44,40,0.2,0.12757130027199434,0.11606652313419925,0,263,109
attack_flow,stockpile,44,40,0.3,0.12745265976052766,0.11420046285446957,0,263,109
attack_flow,stockpile,44,40,0.4,0.09870898046213836,0.10818370723753792,0,263,109
attack_flow,stockpile,44,40,0.5,0.08015582243005498,0.1006381501213182,0,263,109
attack_flow,stockpile,44,40,0.6,0.06403557017031294,0.09190409950648123,0,263,109
attack_flow,stockpile,44,40,0.7,0.06260068821801089,0.09132743582101387,0,263,109
attack_flow,stockpile,44,40,0.8,0.054740338221856207,0.08988374195045862,0,263,109
attack_flow,stockpile,44,40,0.9,0.046531111193528624,0.0885098621343221,0,263,109
attack_flow,stockpile,44,40,1.0,0.0626521995726146,0.09052523341108018,0,263,109
attack_flow,stockpile,44,60,0.0,0.15274960061987297,0.12909526090771803,0,263,109
attack_flow,stockpile,44,60,0.1,0.125822957000771,0.11624644830238984,0,263,109
attack_flow,stockpile,44,60,0.2,0.12908216138569437,0.11567623990156468,0,263,109
attack_flow,stockpile,44,60,0.3,0.12466657657774698,0.11236070454676439,0,263,109
attack_flow,stockpile,44,60,0.4,0.11261009416272431,0.11052702249779496,0,263,109
attack_flow,stockpile,44,60,0.5,0.10604747074108206,0.10532150521312766,0,263,109
attack_flow,stockpile,44,60,0.6,0.061418502924662055,0.09342171508718454,0,263,109
attack_flow,stockpile,44,60,0.7,0.06140652312297463,0.09124811894391104,0,263,109
attack_flow,stockpile,44,60,0.8,0.06134090399382156,0.08905642747946589,0,263,109
attack_flow,stockpile,44,60,0.9,0.05893152449144042,0.09039287993225141,0,263,109
attack_flow,stockpile,44,60,1.0,0.05370131939129468,0.08838031970629541,0,263,109
attack_flow,stockpile,44,80,0.0,0.15274960061987297,0.12909526090771803,0,263,109
attack_flow,stockpile,44,80,0.1,0.12857070729611264,0.11694680678067075,0,263,109
attack_flow,stockpile,44,80,0.2,0.13435111771313413,0.11533794369456238,0,263,109
attack_flow,stockpile,44,80,0.3,0.13660297907154306,0.11231922360237794,0,263,109
attack_flow,stockpile,44,80,0.4,0.1292008475580585,0.11134956551972638,0,263,109
attack_flow,stockpile,44,80,0.5,0.12151255380894783,0.10833768284902527,0,263,109
attack_flow,stockpile,44,80,0.6,0.10477470715139062,0.103898286465629,0,263,109
attack_flow,stockpile,44,80,0.7,0.07908942271099227,0.09252547997850334,0,263,109
attack_flow,stockpile,44,80,0.8,0.07997763580173095,0.09205211665426269,0,263,109
attack_flow,stockpile,44,80,0.9,0.07435811999135959,0.09433028448486036,0,263,109
attack_flow,stockpile,44,80,1.0,0.0780760735401733,0.0964203780241733,0,263,109
attack_flow,stockpile,44,100,0.0,0.15274960061987297,0.12909526090771803,0,263,109
attack_flow,stockpile,44,100,0.1,0.1307111574714084,0.1177876914302016,0,263,109
attack_flow,stockpile,44,100,0.2,0.13370733466751514,0.11666918744019275,0,263,109
attack_flow,stockpile,44,100,0.3,0.13328337039263796,0.11319113766166163,0,263,109
attack_flow,stockpile,44,100,0.4,0.12865767853915333,0.11264828183041367,0,263,109
attack_flow,stockpile,44,100,0.5,0.12107507598003908,0.10990937375478316,0,263,109
attack_flow,stockpile,44,100,0.6,0.11339164576032934,0.10569816159901453,0,263,109
attack_flow,stockpile,44,100,0.7,0.09284506851774292,0.09421690931793268,0,263,109
attack_flow,stockpile,44,100,0.8,0.07189575812909692,0.09089976242310094,0,263,109
attack_flow,stockpile,44,100,0.9,0.08125957815967662,0.09249281662897997,0,263,109
attack_flow,stockpile,44,100,1.0,0.08342298632619308,0.09003348191363365,0,263,109
attack_flow,stockpile,45,20,0.0,0.14935949719207245,0.12909526090771803,1,263,109
attack_flow,stockpile,45,20,0.1,0.10872189697568004,0.11532274919935392,0,263,109
attack_flow,stockpile,45,20,0.2,0.11044275984630397,0.11271685316271732,0,263,109
attack_flow,stockpile,45,20,0.3,0.10504216699514372,0.1085544552937601,0,263,109
attack_flow,stockpile,45,20,0.4,0.0914108996800887,0.10074912520507158,0,263,109
attack_flow,stockpile,45,20,0.5,0.08304801858514514,0.08883744558367905,0,263,109
attack_flow,stockpile,45,20,0.6,0.08010299081215054,0.09186195945541707,0,263,109
attack_flow,stockpile,45,20,0.7,0.07655936783117594,0.0952717814484387,0,263,109
attack_flow,stockpile,45,20,0.8,0.07462533296846112,0.09301322828913723,0,263,109
attack_flow,stockpile,45,20,0.9,0.06958723542426253,0.08991180082812036,0,263,109
attack_flow,stockpile,45,20,1.0,0.06467925627231728,0.09150092132437845,0,263,109
attack_flow,stockpile,45,40,0.0,0.14935949719207245,0.12909526090771803,0,263,109
attack_flow,stockpile,45,40,0.1,0.1236592792097354,0.11596853359186499,0,263,109
attack_flow,stockpile,45,40,0.2,0.12328499535409601,0.11606652313419925,0,263,109
attack_flow,stockpile,45,40,0.3,0.12375104654306399,0.11420046285446957,0,263,109
attack_flow,stockpile,45,40,0.4,0.12096465859724025,0.10818370723753792,0,263,109
attack_flow,stockpile,45,40,0.5,0.10345539918872963,0.1006381501213182,0,263,109
attack_flow,stockpile,45,40,0.6,0.08381830307012707,0.09190409950648123,0,263,109
attack_flow,stockpile,45,40,0.7,0.07902821293132391,0.09132743582101387,0,263,109
attack_flow,stockpile,45,40,0.8,0.08170379995835961,0.08988374195045862,0,263,109
attack_flow,stockpile,45,40,0.9,0.07119322875451074,0.0885098621343221,0,263,109
attack_flow,stockpile,45,40,1.0,0.07138507907589096,0.09052523341108018,0,263,109
attack_flow,stockpile,45,60,0.0,0.14935949719207245,0.12909526090771803,0,263,109
attack_flow,stockpile,45,60,0.1,0.10862446268677219,0.11624644830238984,0,263,109
attack_flow,stockpile,45,60,0.2,0.11123501825477285,0.11567623990156468,0,263,109
attack_flow,stockpile,45,60,0.3,0.11046489084454666,0.11236070454676439,0,263,109
attack_flow,stockpile,45,60,0.4,0.1074366293950969,0.11052702249779496,0,263,109
attack_flow,stockpile,45,60,0.5,0.1042241950565085,0.10532150521312766,0,263,109
attack_flow,stockpile,45,60,0.6,0.08911803429247457,0.09342171508718454,0,263,109
attack_flow,stockpile,45,60,0.7,0.05827475583602389,0.09124811894391104,0,263,109
attack_flow,stockpile,45,60,0.8,0.05240597131823868,0.08905642747946589,0,263,109
attack_flow,stockpile,45,60,0.9,0.05829864887888085,0.09039287993225141,0,263,109
attack_flow,stockpile,45,60,1.0,0.04371354625936657,0.08838031970629541,0,263,109
attack_flow,stockpile,45,80,0.0,0.14935949719207245,0.12909526090771803,0,263,109
attack_flow,stockpile,45,80,0.1,0.11613594119233825,0.11694680678067075,0,263,109
attack_flow,stockpile,45,80,0.2,0.11281008122387544,0.11533794369456238,0,263,109
attack_flow,stockpile,45,80,0.3,0.10954901734034445,0.11231922360237794,0,263,109
attack_flow,stockpile,45,80,0.4,0.1107418080250258,0.11134956551972638,0,263,109
attack_flow,stockpile,45,80,0.5,0.1083019829890811,0.10833768284902527,0,263,109
attack_flow,stockpile,45,80,0.6,0.09205042199743689,0.103898286465629,0,263,109
attack_flow,stockpile,45,80,0.7,0.0664861507823787,0.09252547997850334,0,263,109
attack_flow,stockpile,45,80,0.8,0.06591525897299279,0.09205211665426269,0,263,109
attack_flow,stockpile,45,80,0.9,0.07239023281203333,0.09433028448486036,0,263,109
attack_flow,stockpile,45,80,1.0,0.07178411808904332,0.0964203780241733,0,263,109
attack_flow,stockpile,45,100,0.0,0.14935949719207245,0.12909526090771803,0,263,109
attack_flow,stockpile,45,100,0.1,0.1303371147618676,0.1177876914302016,0,263,109
attack_flow,stockpile,45,100,0.2,0.1280227654694025,0.11666918744019275,0,263,109
attack_flow,stockpile,45,100,0.3,0.12587825413666504,0.11319113766166163,0,263,109
attack_flow,stockpile,45,100,0.4,0.12492258453303746,0.11264828183041367,0,263,109
