held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,TR,CISA Iranian APT,21,0.09243158743953062,0.2857142857142857,0.06476190476190477,0.12063492063492062
attack_flow,TR,Cobalt Kitty Campaign,11,0.19058328302251767,0.4727272727272727,0.10181818181818182,0.23636363636363636
attack_flow,TR,Conti CISA Alert,5,0.03493973676095406,0.16,0.032,0.05333333333333333
attack_flow,TR,Conti PWC,3,0.05823289460159011,0.26666666666666666,0.05333333333333334,0.08888888888888889
attack_flow,TR,Conti Ransomware,14,0.13831993813185442,0.38571428571428573,0.08857142857142856,0.1571428571428571
attack_flow,TR,DFIR - BumbleBee Round 2,12,0.13102120876188672,0.4166666666666667,0.09666666666666668,0.16666666666666666
attack_flow,TR,Equifax Breach,8,0.0626285327320955,0.15000000000000002,0.03,0.08750000000000001
attack_flow,TR,FIN13 Case 1,28,0.06024583962209433,0.18571428571428572,0.038571428571428576,0.06666666666666667
attack_flow,TR,FIN13 Case 2,13,0.061083724320176315,0.1846153846153846,0.036923076923076927,0.07179487179487179
attack_flow,TR,Gootloader,28,0.07076908079826726,0.2285714285714286,0.045714285714285714,0.11785714285714287
attack_flow,TR,Hancitor DLL,18,0.26959107798622806,0.6666666666666666,0.16444444444444448,0.2777777777777778
attack_flow,TR,Ivanti Vulnerabilities,5,0.16410552144434304,0.4800000000000001,0.10400000000000001,0.29333333333333333
attack_flow,TR,JP Morgan Breach,8,0.053532085947766005,0.125,0.025,0.0625
attack_flow,TR,MITRE NERVE,7,0.11414357488022515,0.31428571428571433,0.06285714285714286,0.20952380952380953
attack_flow,TR,Maastricht University Ransomware,10,0.2259181126306513,0.52,0.132,0.23333333333333334
attack_flow,TR,Mac Malware Steals Crypto,3,0.013473823100036504,0.06666666666666667,0.013333333333333334,0.022222222222222223
attack_flow,TR,Marriott Breach,4,0.11086898830152161,0.35,0.07,0.20833333333333334
attack_flow,TR,Muddy Water,8,0.40918898305038387,0.7,0.18000000000000002,0.425
attack_flow,TR,NotPetya,13,0.06825764168479885,0.15384615384615385,0.04,0.06666666666666667
attack_flow,TR,OceanLotus,20,0.13115857886861734,0.4,0.08600000000000001,0.18
attack_flow,TR,REvil,18,0.04530862592404447,0.13333333333333333,0.02666666666666667,0.07407407407407407
attack_flow,TR,Ragnar Locker,12,0.064486359473868,0.16666666666666666,0.03333333333333333,0.075
