held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,K,FIN13 Case 2,13,0.05641129604579595,0.15384615384615385,0.03076923076923077,0.0641025641025641
attack_flow,K,Gootloader,28,0.12265320709947823,0.35714285714285715,0.07142857142857142,0.19047619047619047
attack_flow,K,Hancitor DLL,18,0.3171699665732197,0.8333333333333334,0.1888888888888889,0.32407407407407407
attack_flow,K,Ivanti Vulnerabilities,5,0.29191741790340986,0.8,0.2,0.4666666666666666
attack_flow,K,JP Morgan Breach,8,0.025263418312568446,0.125,0.025,0.041666666666666664
attack_flow,K,MITRE NERVE,7,0.20216100763677208,0.5714285714285714,0.1142857142857143,0.3095238095238095
attack_flow,K,Maastricht University Ransomware,10,0.3095912205552496,0.7,0.2,0.36666666666666664
attack_flow,K,Mac Malware Steals Crypto,3,0.31285248401517096,0.6666666666666666,0.13333333333333333,0.2222222222222222
attack_flow,K,Marriott Breach,4,0.059299428192324054,0.25,0.05,0.125
attack_flow,K,Muddy Water,8,0.32533193841857433,0.625,0.15000000000000002,0.3541666666666667
attack_flow,K,NotPetya,13,0.07957458904600073,0.23076923076923078,0.06153846153846154,0.10256410256410256
attack_flow,K,OceanLotus,20,0.17084643813865308,0.5,0.11000000000000001,0.24166666666666664
attack_flow,K,REvil,18,0.08719373364538724,0.16666666666666666,0.03333333333333334,0.09259259259259259
attack_flow,K,Ragnar Locker,12,0.21723668896826656,0.5,0.11666666666666668,0.23611111111111108
attack_flow,K,SWIFT Heist,4,0.10105367325027378,0.5,0.1,0.16666666666666666
attack_flow,K,SearchAwesome Adware,10,0.2272312688806029,0.6,0.12000000000000002,0.21666666666666665
attack_flow,K,Shamoon,18,0.16488254446442788,0.3888888888888889,0.07777777777777778,0.16666666666666666
attack_flow,K,SolarWinds,16,0.04451644165716226,0.1875,0.037500000000000006,0.0625
attack_flow,K,Sony Malware,12,0.07400151927745045,0.25,0.05000000000000001,0.09722222222222221
attack_flow,K,Target Breach,8,0.025263418312568446,0.125,0.025,0.041666666666666664
attack_flow,K,Tesla Kubernetes Breach,3,0.0,0.0,0.0,0.0
attack_flow,K,Uber Breach,6,0.0,0.0,0.0,0.0
