scope,comparison,metric,point_estimate,ci95_low,ci95_high,replicates,seed
attack_flow,CO-A0,ndcg5,-0.14113211421531052,-0.19590715264653263,-0.08754118319485009,2000,20260807
attack_flow,CO-A0,hit5,-0.3056415409986838,-0.41139353602746465,-0.1931637895834327,2000,20260807
attack_flow,CO-A0,precision5,-0.07509604681033252,-0.10330776604348035,-0.046082964059749765,2000,20260807
attack_flow,CO-A0,recall5,-0.14845352398923825,-0.20645453967328967,-0.09108018948643953,2000,20260807
attack_flow,K-A,ndcg5,-0.012827584202847714,-0.03153768208817018,0.003528714871575518,2000,20260807
attack_flow,K-A,hit5,-0.034148946291803484,-0.0786616161616161,0.007526963116248901,2000,20260807
attack_flow,K-A,precision5,-0.01130674087816945,-0.02286518243661101,-0.0012387703566274953,2000,20260807
attack_flow,K-A,recall5,-0.02579846079846082,-0.05904893320964748,0.004120487977630848,2000,20260807
attack_flow,T-A,ndcg5,0.0,0.0,0.0,2000,20260807
attack_flow,T-A,hit5,0.0,0.0,0.0,2000,20260807
attack_flow,T-A,precision5,0.0,0.0,0.0,2000,20260807
attack_flow,T-A,recall5,0.0,0.0,0.0,2000,20260807
attack_flow,T-K,ndcg5,0.012827584202847714,-0.0035287148715755414,0.031537682088170156,2000,20260807
attack_flow,T-K,hit5,0.034148946291803484,-0.007526963116248906,0.07866161616161603,2000,20260807
attack_flow,T-K,precision5,0.01130674087816945,0.0012387703566274937,0.02286518243661101,2000,20260807
attack_flow,T-K,recall5,0.02579846079846082,-0.004120487977630849,0.05904893320964742,2000,20260807
attack_flow,T-A0,ndcg5,-0.013216774647895724,-0.033599817824594175,0.005510797375682304,2000,20260807
attack_flow,T-A0,hit5,-0.0016160823303679739,-0.03841204430490147,0.0364350907029478,2000,20260807
attack_flow,T-A0,precision5,-0.003613465899180171,-0.015059933717076568,0.007595918367346946,2000,20260807
attack_flow,T-A0,recall5,-0.0019408105122390718,-0.02402090964590966,0.021418912436769515,2000,20260807
stockpile,A-A0,ndcg5,0.05971472324099329,0.01563877323338239,0.12222364926846821,2000,20260807
stockpile,A-A0,hit5,0.1085018376685043,0.005650753567420212,0.22716224747474742,2000,20260807
stockpile,A-A0,precision5,0.023431969265302603,0.0032117111283777823,0.046444034360701006,2000,20260807
stockpile,A-A0,recall5,0.06837876629543294,0.0011056748035914803,0.14877055814555815,2000,20260807
stockpile,CO-A0,ndcg5,-0.05645197990512381,-0.1074041174193416,-0.012594696668918074,2000,20260807
stockpile,CO-A0,hit5,-0.18619343619343617,-0.34115976615976606,-0.05067155067155067,2000,20260807
stockpile,CO-A0,precision5,-0.03723868723868724,-0.06823195323195323,-0.010134310134310135,2000,20260807
stockpile,CO-A0,recall5,-0.09500222000222,-0.19035906223406218,-0.008949897838786726,2000,20260807
stockpile,K-A,ndcg5,0.10028181378856128,0.04866861164855895,0.1591710057512695,2000,20260807
stockpile,K-A,hit5,0.16522366522366533,0.04232804232804227,0.3066378066378066,2000,20260807
stockpile,K-A,precision5,0.036251402918069595,0.010325476992143659,0.0643097643097643,2000,20260807
stockpile,K-A,recall5,0.13558663558663564,0.03610409652076318,0.2502978502978502,2000,20260807
stockpile,T-A,ndcg5,0.01922417061187469,0.0023668677113684467,0.038342059480361006,2000,20260807
stockpile,T-A,hit5,0.06785806785806792,0.00608650608650607,0.1385780885780885,2000,20260807
stockpile,T-A,precision5,0.01727531727531728,0.0031339031339031455,0.032771950271950234,2000,20260807
stockpile,T-A,recall5,0.0400802900802901,0.003755503755503763,0.08048433048433049,2000,20260807
stockpile,T-K,ndcg5,-0.0810576431766866,-0.12628201130815764,-0.0423365776251126,2000,20260807
stockpile,T-K,hit5,-0.09736559736559741,-0.1957671957671957,-0.0208393458393459,2000,20260807
stockpile,T-K,precision5,-0.018976085642752313,-0.03885003885003887,-0.00292670292670294,2000,20260807
stockpile,T-K,recall5,-0.09550634550634554,-0.19135802469135801,-0.019468186134852794,2000,20260807
stockpile,T-A0,ndcg5,0.07893889385286798,0.02702732801567416,0.14508584272897923,2000,20260807
stockpile,T-A0,hit5,0.1763599055265722,0.05784331409331407,0.29626330459663786,2000,20260807
stockpile,T-A0,precision5,0.040707286540619884,0.014838880255546924,0.07038890507640508,2000,20260807
stockpile,T-A0,recall5,0.10845905637572303,0.025246724725891404,0.2079399766899766,2000,20260807
source_equal_overall,A-A0,ndcg5,0.008988629747808563,-0.013919983733486211,0.034737470359600765,2000,20260807
source_equal_overall,A-A0,hit5,0.021964640860261175,-0.03190349381078684,0.07880034735529745,2000,20260807
source_equal_overall,A-A0,precision5,-0.0005318892910341211,-0.013223553493038331,0.012368385830493989,2000,20260807
source_equal_overall,A-A0,recall5,0.007774800160697509,-0.022811469524268484,0.03906747796517638,2000,20260807
source_equal_overall,CO-A0,ndcg5,-0.11246495932608508,-0.15246773835702992,-0.07621690410215673,2000,20260807
source_equal_overall,CO-A0,hit5,-0.27366807001671023,-0.3767860468775794,-0.17676859763457314,2000,20260807
source_equal_overall,CO-A0,precision5,-0.0675619644278801,-0.09360691885964531,-0.043835047582196765,2000,20260807
source_equal_overall,CO-A0,recall5,-0.13783801280586722,-0.19414072062990684,-0.08719189474723711,2000,20260807
source_equal_overall,K-A,ndcg5,0.025518784777551706,0.005770861045740716,0.046752798330041076,2000,20260807
source_equal_overall,K-A,hit5,0.02617000572243039,-0.02251214649899833,0.07801806054046855,2000,20260807
source_equal_overall,K-A,precision5,0.004652780394425321,-0.005706145911105081,0.015877076839847116,2000,20260807
source_equal_overall,K-A,recall5,0.028202331655471646,-0.00829979084091326,0.0685416634709831,2000,20260807
source_equal_overall,T-A,ndcg5,0.006408056870624901,0.0007889559037894643,0.012780686493453678,2000,20260807
source_equal_overall,T-A,hit5,0.022619355952689324,0.0020288353621686905,0.04619269619269621,2000,20260807
source_equal_overall,T-A,precision5,0.005758439091772427,0.001044634377967729,0.010923983423983418,2000,20260807
source_equal_overall,T-A,recall5,0.013360096693430024,0.0012518345851678936,0.02682811016144349,2000,20260807
source_equal_overall,T-K,ndcg5,-0.019110727906926805,-0.035962852910815,-0.003095787157440335,2000,20260807
source_equal_overall,T-K,hit5,-0.0035506497697410655,-0.0422870947505937,0.031650224366372784,2000,20260807
source_equal_overall,T-K,precision5,0.001105658697347106,-0.007483282743725476,0.009081674302621362,2000,20260807
source_equal_overall,T-K,recall5,-0.014842234962041623,-0.04896188442562466,0.015051210589066036,2000,20260807
source_equal_overall,T-A0,ndcg5,0.015396686618433464,-0.009423834314561485,0.04286233564029847,2000,20260807
source_equal_overall,T-A0,hit5,0.0445839968129505,-0.015618096399103625,0.10161658252134702,2000,20260807
source_equal_overall,T-A0,precision5,0.005226549800738306,-0.008867691991846378,0.0194566291505117,2000,20260807
source_equal_overall,T-A0,recall5,0.021134896854127533,-0.013473865059146434,0.058702995068079036,2000,20260807
